kvq_lat
0.00173431
0.00202742
0.000785672
0.000440807
0.000589967
0.000581318
0.000459589
0.000431992
0.000379311
0.000334859
0.000315951
0.000287825
0.000228779
0.000251065
0.000237312
0.000242407
0.000262366
0.000226891
0.0002445
0.000262276
0.000237929
0.00024678
0.000231265
0.00023051
0.000242361
0.000236628
0.000249621
0.000242544
0.00023356
0.000254686
0.00023672
0.000238212
0.000266714
0.00023982
0.000233859
0.000236823
0.000253526
0.000235824
0.000237198
0.000624501
0.000638304
0.00066248
0.000518253
0.000448735
0.000385212
0.000353257
0.000304564
0.00023324
0.000222348
0.000254422
0.000243602
0.000228894
0.000275527
0.000306326
0.00035021
0.000355823
0.000338385
0.00030471
0.000304807
0.000355535
0.000355736
0.000386677
0.000364326
0.000367353
0.00037262
0.000463833
0.000488918
0.000525263
0.00049725
0.000443748
0.000361997
0.000334359
0.000361341
0.000378261
0.000332016
0.000381752
0.000435484
0.000434662
0.000529624
0.000595129
0.000597683
0.000528857
0.000592478
0.000481358
0.000503478
0.000568217
0.00055768
0.000534647
0.000520036
0.000419692
0.000436316
0.000781229
0.000938806
0.00102513
0.00108953
0.00114547
0.00117895
0.00127804
0.00138421
0.00143954
0.00148801
0.00157879
0.001658
0.00172265
0.00177218
0.00181896
0.00186587
0.00194286
0.00197769
0.0020174
0.002047
0.00209033
0.00213784
0.00218006
0.00225758
0.00232397
0.00236205
0.00239728
0.00248449
0.0025788
0.00261839
0.0027107
0.00280731
0.00287414
0.00291376
0.00301152
0.00305782
0.00311271
0.0032043
0.00325314
0.00334654
0.00339287
0.00343246
0.00350839
0.000696151
0.000299493
0.000448327
0.000603083
0.00116083
0.00140623
0.00166229
0.00184241
0.00207736
0.00223592
0.00243886
0.00265724
0.00288779
0.00309107
0.00326759
0.00351926
0.00369229
0.00389891
0.00409295
0.00428825
0.00446007
0.0046849
0.0049056
0.00508895
0.00529882
0.00547613
0.00568759
0.00589311
0.00606666
0.0062886
0.00649449
0.00670383
0.00688345
0.00709675
0.00728952
0.00748831
0.0076742
0.00786924
0.00810432
0.00826146
0.00846435
0.00867153
0.00886308
0.0090649
0.00923114
0.00947475
0.00963321
0.00983094
0.0100381
0.0102353
0.010428
0.0106058
0.0108503
0.0109882
0.0111947
0.0113705
0.0116141
0.0117824
0.0119722
0.0121701
0.0123681
0.0125643
0.0127381
0.0132755
0.0135194
0.0137817
0.0139658
0.0142135
0.014395
0.0145626
0.0148171
0.0149615
0.0151751
0.0153186
0.0155858
0.0157339
0.0159475
0.0161076
0.0163642
0.016548
0.0167715
0.0169332
0.017159
0.0173546
0.0175586
0.0177189
0.0179872
0.0181108
0.0183263
0.0185016
0.0187194
0.0189105
0.0191067
0.0193197
0.0194858
0.0197412
0.0198536
0.0200561
0.0202499
0.0204736
0.020656
0.0208724
0.0210547
0.0212722
0.021443
0.0217767
0.0219406
0.0221722
0.0223724
0.0225529
0.0227608
0.0229224
0.023183
0.023349
0.0235619
0.0237232
0.0239482
0.0241399
0.0243195
0.0245677
0.0247342
0.0249558
0.0250776
0.0255698
0.0258351
0.0261033
0.0262787
0.0265584
0.0267523
0.0269327
0.0271387
0.0273764
0.0275744
0.0277921
0.0279996
0.028239
0.0284454
0.0286489
0.0288516
0.0290916
0.0293047
0.0295124
0.0297117
0.0299744
0.0302162
0.0303817
0.0302688
0.0305482
0.0307324
0.0309477
0.0311322
0.0313997
0.0316175
0.031854
0.0321043
0.0324534
0.0327569
0.0329874
0.0332247
0.0334773
0.0336998
0.0339017
0.0341547
0.0343597
0.0345725
0.0347834
0.0350435
0.0352769
0.0354431
0.0356406
0.0358807
0.0361064
0.0363124
0.0365219
0.036754
0.0370251
0.0372267
0.0374433
0.0376555
0.0376989
0.0378854
0.0379399
0.0381364
0.0382112
0.0384036
0.0384349
0.0389082
0.0390304
0.0392388
0.039286
0.0395269
0.0395829
0.0397728
0.0398042
0.0400727
0.0401501
0.040333
0.0403641
0.0406212
0.0407033
0.0408954
0.0409094
0.0411672
0.0411891
0.0413694
0.0414053
0.0416266
0.0416882
0.041873
0.0418941
0.0420802
0.0421278
0.0423091
0.0423743
0.0425523
0.0426003
0.0427909
0.0428266
0.043007
0.0430548
0.0432145
0.0432806
0.0434595
0.0434747
0.043656
0.0437475
0.0439263
0.044008
0.0441885
0.0442413
0.0444209
0.0444309
0.0446125
0.0446766
0.0448578
0.0448965
0.0450799
0.0451352
0.0453137
0.0453386
0.0455186
0.0455853
0.0457637
0.0457941
0.0459676
0.0460397
0.0462118
0.046249
0.0464213
0.0467925
0.0470565
0.0471184
0.0473174
0.0470366
0.0471877
0.0472131
0.0474042
0.0474161
0.0475991
0.0476525
0.0478583
0.0479027
0.048084
0.0481462
0.0483554
0.0484286
0.0486104
0.0486574
0.0488788
0.048924
0.0491065
0.0491664
0.0493582
0.0494507
0.0496279
0.0496374
0.0498637
0.0498892
0.0500855
0.0501395
0.05037
0.0503886
0.0505835
0.0505713
0.0508064
0.050847
0.051044
0.0510957
0.0513396
0.051384
0.0515805
0.051596
0.0518211
0.0518373
0.0520336
0.0520573
0.0522828
0.0523366
0.052537
0.052535
0.0527685
0.0528307
0.0530235
0.0530638
0.053269
0.053315
0.0535151
0.0535728
0.0537943
0.0538412
0.0540376
0.0540832
0.0545837
0.0546823
0.0549244
0.054957
0.055189
0.0551626
0.0553453
0.0554164
0.0556722
0.0556837
0.0558849
0.0559083
0.0561622
0.0561612
0.0563591
0.0563942
0.0566231
0.0566191
0.0568199
0.0568556
0.0571311
0.0571835
0.0573881
0.0574005
0.0576329
0.0575106
0.057714
0.0577613
0.0579827
0.0579846
0.0581839
0.0582249
0.058425
0.0584613
0.0586601
0.0587184
0.058913
0.0589009
0.0590903
0.0591601
0.0593544
0.0593836
0.0595894
0.0596572
0.059838
0.0599059
0.0600985
0.0601396
0.0603329
0.0603558
0.0605626
0.0606305
0.0608237
0.060802
0.0610217
0.0610842
0.0612794
0.0613171
0.0615199
0.0615852
0.0617719
0.0614991
0.0614865
0.0619033
0.0621437
0.062198
0.062393
0.0624101
0.0625839
0.0626022
0.062794
0.0628313
0.06301
0.00063271
0.00046178
0.000606839
0.000321649
0.000476066
0.000633744
0.000878691
0.00104692
0.00128835
0.00151981
0.00172244
0.00197027
0.00217104
0.00240577
0.00259837
0.00286878
0.00305698
0.00329892
0.00348206
0.0036955
0.00394269
0.00412083
0.00433261
0.00454795
0.00478039
0.00494237
0.00515982
0.00532632
0.00556585
0.00572052
0.00593412
0.00610875
0.00636433
0.00651995
0.00672675
0.00724415
0.00752577
0.00776731
0.00795931
0.00820633
0.00844329
0.00869014
0.00888191
0.00911904
0.00929725
0.00950821
0.00973159
0.00995381
0.0101025
0.0103055
0.0105134
0.0106957
0.0108948
0.0110543
0.0112972
0.0114683
0.0116711
0.0118517
0.0120738
0.0122339
0.0124423
0.0126545
0.0128532
0.0130858
0.0132806
0.0135082
0.0137153
0.0139237
0.0141298
0.0143438
0.0145585
0.0147477
0.0149929
0.0151881
0.0153989
0.0155675
0.0158077
0.0159912
0.0161917
0.0163589
0.0165914
0.0167775
0.0169851
0.0171339
0.017415
0.0175902
0.0177951
0.0179903
0.0182351
0.0184115
0.0186085
0.0188055
0.0190228
0.0192202
0.0194107
0.0199211
0.0202025
0.0204176
0.0206172
0.0208578
0.0210458
0.0212549
0.0214604
0.0216682
0.0218756
0.0220861
0.0222735
0.0225004
0.0226946
0.0228836
0.0230964
0.0233
0.0234724
0.0237036
0.0238863
0.0240887
0.0242998
0.0245033
0.0247083
0.0248854
0.0250915
0.0253071
0.025498
0.0256974
0.0259026
0.0261225
0.0263183
0.0265246
0.0267643
0.0269566
0.0271181
0.005491
0.000258555
0.000431523
0.000279863
0.000419989
0.000397611
0.000353808
0.000340495
0.000294448
0.000610754
0.00037845
0.000313022
0.00029143
0.000538089
0.000317781
0.00025201
0.000470435
0.000895013
0.00096437
0.00145063
0.00103164
0.000302673
0.000358593
0.00049709
0.000333891
0.000466539
0.000329488
0.000464749
0.000336642
0.00034508
0.000556403
0.000434283
0.00059011
0.000811133
0.000421747
0.000340003
0.000335347
0.000420378
0.000377343
0.000476133
0.00036764
0.000494419
0.00033862
0.000686369
0.000487579
0.000496575
0.000356207
0.000441733
0.000353107
0.000460423
0.000323483
0.000462959
0.000327744
0.000428917
0.000358637
0.000948674
0.000633278
0.000521611
0.000382579
0.000499542
0.000404143
0.000398206
0.000393248
0.000491536
0.000377745
0.00048941
0.000357831
0.00080327
0.000643329
0.000484038
0.000452245
0.000534144
0.000438408
0.000398502
0.000250384
0.000559885
0.000444552
0.000556473
0.000672374
0.000711252
0.000575326
0.000325337
0.00032879
0.000447469
0.000358131
0.000372488
0.000260886
0.000597714
0.000407321
0.000357068
0.000909039
0.00112686
0.000765962
0.000285346
0.000262488
0.000564637
0.000323577
0.000616057
0.000420877
0.000390928
0.000554184
0.0006162
0.000683824
0.000719452
0.000596905
0.00040043
0.000350687
0.00044245
0.000350369
0.000640782
0.000693362
0.000549795
0.000428657
0.000463753
0.000595239
0.000878264
0.000730929
0.000308742
0.000346594
0.000616975
0.000550444
0.000468536
0.000367872
0.000484148
0.000449239
0.00066064
0.000600501
0.000363697
0.000345271
0.000536663
0.000431756
0.000415114
0.000312357
0.000499633
0.000268038
0.00057549
0.000569015
0.000817627
0.000680072
0.000836112
0.0004106
0.000400958
0.000319856
0.000546654
0.000540041
0.000705683
0.000476601
0.000712629
0.000663381
0.00101986
0.00078027
0.0006858
0.000546522
0.000484405
0.00040805
0.000457154
0.000419026
0.000462516
0.000402302
0.000509285
0.00041986
0.000711369
0.000664985
0.000463785
0.000366685
0.00049005
0.000426295
0.000480666
0.00045768
0.000494584
0.000426965
0.000425417
0.000332411
0.000721818
0.000623013
0.000438316
0.000325622
0.000509111
0.000409496
0.000413529
0.000360425
0.000628786
0.000559193
0.000429291
0.000329707
0.000728087
0.000521115
0.000490746
0.00043084
0.000481519
0.000404328
0.000432642
0.000354695
0.00048389
0.000407337
0.000418328
0.000341955
0.000646134
0.000574486
0.000534111
0.000482051
0.000524144
0.000477804
0.000495238
0.000360886
0.000569418
0.000464071
0.000470098
0.000384593
0.000756408
0.000667045
0.000447428
0.00033891
0.000443702
0.000355578
0.000495543
0.000400882
0.000435788
0.000326788
0.000488256
0.000320588
0.000791506
0.000875373
0.00111034
0.000840054
0.000689512
0.00043606
0.00045907
0.000310237
0.000577498
0.000684091
0.000920342
0.000669913
0.000936497
0.000602551
0.000542653
0.000358422
0.0005885
0.000348991
0.000539327
0.000320583
0.000548129
0.000325576
0.000563955
0.000329058
0.000879193
0.0005935
0.000555496
0.000440269
0.000449034
0.000325376
0.000483411
0.000412058
0.000595067
0.000668615
0.000692244
0.000657546
0.000564929
0.000680515
0.000526152
0.000475364
0.000364971
0.000481725
0.000375335
0.000619219
0.000669799
0.000547983
0.000457038
0.000513519
0.00044303
0.000723189
0.000491146
0.000469083
0.000321924
0.000516972
0.000398455
0.000403195
0.000358457
0.000572638
0.00064312
0.000585626
0.000583654
0.000501774
0.000455982
0.000713005
0.000645753
0.000468175
0.000432808
0.000501346
0.000426856
0.00048133
0.000446808
0.000446255
0.00036346
0.000501226
0.000449221
0.000695093
0.00064724
0.00047537
0.000451188
0.000464622
0.000403549
0.000461133
0.000379502
0.000458078
0.000427023
0.00044764
0.000322457
0.000634557
0.000508199
0.000417456
0.000372994
0.000584553
0.000575881
0.000433599
0.000360004
0.00057893
0.000589566
0.000553102
0.000533998
0.000706809
0.000643123
0.000403838
0.000359654
0.000570456
0.000567387
0.000491945
0.000442999
0.000477482
0.000468783
0.000488975
0.000437247
0.00048352
0.000672844
0.000819777
0.000694914
0.000312901
0.000371809
0.000495011
0.00044236
0.000463551
0.00043914
0.000475227
0.000438196
0.000486656
0.000647869
0.000633119
0.000550339
0.000419566
0.000374203
0.000568106
0.0005372
0.000435919
0.000359695
0.000513734
0.000429389
0.000485347
0.000421369
0.000674619
0.000540273
0.000438831
0.000388284
0.000466991
0.000409719
0.000410785
0.000357175
0.000496823
0.000420713
0.000470088
0.00041722
0.00064949
0.00063262
0.000468985
0.00041828
0.000443577
0.000325915
0.000493593
0.000410689
0.000440531
0.000315007
0.00049482
0.000336151
0.000773886
0.000496206
0.000478943
0.000341961
0.000540765
0.000341085
0.000505597
0.000344817
0.000598879
0.000663941
0.000586355
0.000395902
0.000734995
0.000457027
0.000477811
0.000317242
0.000570981
0.000587459
0.000773314
0.00059309
0.000803396
0.000571766
0.00044281
0.000475934
0.000842089
0.000654702
0.000844297
0.000587738
0.000491443
0.000377805
0.00058913
0.000384895
0.000574001
0.000400981
0.000647174
0.000547176
0.000676494
0.000514169
0.000435776
0.000371689
0.000600811
0.000625377
0.000552652
0.000498193
0.000489227
0.00043583
0.000427951
0.000417898
0.000678875
0.000650581
0.000437871
0.000354706
0.00050203
0.000416247
0.000429974
0.000329523
0.000560081
0.000619246
0.000496208
0.000452442
0.000714184
0.000644162
0.000404028
0.00034427
0.000464503
0.000372732
0.000462664
0.000407377
0.000436864
0.000457255
0.000483169
0.000405765
0.000648861
0.000648678
0.000433745
0.000402878
0.000576343
0.000329044
0.000562192
0.000416426
0.000439915
0.000444126
0.000501343
0.000435967
0.000692253
0.000611103
0.000415146
0.000358854
0.000526729
0.000324655
0.000507747
0.000345565
0.000538394
0.000336774
0.000529973
0.000319605
0.000524463
0.000529019
0.000703055
0.000551882
0.000440776
0.000262389
0.000568029
0.000419243
0.000551148
0.000360044
0.000530666
0.000352026
0.000611237
0.000374399
0.000812795
0.000585762
0.000510156
0.000330364
0.000547204
0.000314595
0.000496598
0.000442214
0.000442861
0.000386119
0.000386403
0.000351748
0.000705276
0.000676759
0.000451294
0.000387775
0.000441631
0.000320852
0.000486844
0.000405939
0.000432436
0.000353644
0.000504625
0.000390428
0.000652648
0.0005879
0.000399152
0.000344786
0.000500473
0.000410788
0.000471834
0.000417629
0.000600489
0.000656843
0.000610648
0.000492395
0.000450714
0.000736031
0.000651878
0.000496296
0.000445304
0.000428892
0.000377426
0.000614233
0.000572894
0.000491214
0.000349114
0.000568373
0.000593611
0.00083277
0.001153
0.000738892
0.000797536
0.000650521
0.000344413
0.000391701
0.000574978
0.00054984
0.000453038
0.000389393
0.000413188
0.000387238
0.000722125
0.000663013
0.000480109
0.000444972
0.000483087
0.000432791
0.000455108
0.000482135
0.000563226
0.000527419
0.000497087
0.000440503
0.000423804
0.000584588
0.000886982
0.000716315
0.000345977
0.000337143
0.000470779
0.000408224
0.000450212
0.000363269
0.000384864
0.000334523
0.000582307
0.000532993
0.000600105
0.000483955
0.000435317
0.000331682
0.000491994
0.000430632
0.000471827
0.000437129
0.000461886
0.000356509
0.000581943
0.000562995
0.000658343
0.000581916
0.000456358
0.000425829
0.00046978
0.000442055
0.000479646
0.000421903
0.000443771
0.000411286
0.000466283
0.000449667
0.000671148
0.000491696
0.000465365
0.000336339
0.000501105
0.000409426
0.00040522
0.000322783
0.000627197
0.000609208
0.000481049
0.000398051
0.000741083
0.000515775
0.000487674
0.000401613
0.000615543
0.000474492
0.000523663
0.000473234
0.000537846
0.000642744
0.00038222
0.000427902
0.000335425
0.000643495
0.000435262
0.000425554
0.000348446
0.000528152
0.00039422
0.000435348
0.000334776
0.000516622
0.00040947
0.000441596
0.000303822
0.000474011
0.000715804
0.000894819
0.000766882
0.000379071
0.000328044
0.000512348
0.000440883
0.00044252
0.000392781
0.000456799
0.000375847
0.000516746
0.000419028
0.000646078
0.000615605
0.00047155
0.00041166
0.000466798
0.000399781
0.000469057
0.000433393
0.00046928
0.000423083
0.0004863
0.000445566
0.000682055
0.00063096
0.00036831
0.000342032
0.000436299
0.000346491
0.000379399
0.000311628
0.000453757
0.000431107
0.000373328
0.000369101
0.000726359
0.000586076
0.000381575
0.000330783
0.000436363
0.000359633
0.00043228
0.000338196
0.000453122
0.000467279
0.000556627
0.000734697
0.000575899
0.000640687
0.000611711
0.000452246
0.000378768
0.000461449
0.000392236
0.000449925
0.000402884
0.000469831
0.000399661
0.000398628
0.000360101
0.000754206
0.000718859
0.000428135
0.000402405
0.000532837
0.000832457
0.000665403
0.000317977
0.000319987
0.000489549
0.000420493
0.00042373
0.000352636
0.000685405
0.000634844
0.000489999
0.000436936
0.000476783
0.000396795
0.000412758
0.000371779
0.000479486
0.00039661
0.000426632
0.000346025
0.000491043
0.000425555
0.000660471
0.000608915
0.000477137
0.000414586
0.000452225
0.000432592
0.000457809
0.000414753
0.000432602
0.000371906
0.000412137
0.000333309
0.000704803
0.000698613
0.000476605
0.000423682
0.000414327
0.000465812
0.000644027
0.000569145
0.000427286
0.000349769
0.000596336
0.000560075
0.000645652
0.000571581
0.000555992
0.000442772
0.000471443
0.000444191
0.00046691
0.000442555
0.000519036
0.000425946
0.000389276
0.000374021
0.000757626
0.000691509
0.00042752
0.000348071
0.000504333
0.000434701
0.000453088
0.000345321
0.000540338
0.000437368
0.000424001
0.000334905
0.000493394
0.000692867
0.00087624
0.000712331
0.000400868
0.000365122
0.000542179
0.000480331
0.000515995
0.000449927
0.000613273
0.00094669
0.000816885
0.000711359
0.000598621
0.00067092
0.000667238
0.000499801
0.00045031
0.000502522
0.000406496
0.000462418
0.000392932
0.000588286
0.000570759
0.000500929
0.000422973
0.000647303
0.00048931
0.000439053
0.000336346
0.000485279
0.000425807
0.000429282
0.000338053
0.000501273
0.000437611
0.000458792
0.000329293
0.000790169
0.000743249
0.000430753
0.000325802
0.000485817
0.000408003
0.000430266
0.000356244
0.000506305
0.000401002
0.000422929
0.000339601
0.00068787
0.000628386
0.000479035
0.000416031
0.00043361
0.000379342
0.000448635
0.000364628
0.000422768
0.000345902
0.000493474
0.000398881
0.00041344
0.00068696
0.000968398
0.00077966
0.000294262
0.000347521
0.000621581
0.000594336
0.000502497
0.000416583
0.000451435
0.000361701
0.000466934
0.000340702
0.000746296
0.000675194
0.000484893
0.000382234
0.000415732
0.000332107
0.000447145
0.000340436
0.000455877
0.000329562
0.000438691
0.00032485
0.000674932
0.000606131
0.000453383
0.000388575
0.000421879
0.000344313
0.000492884
0.000392726
0.000411385
0.000349263
0.000494483
0.000435777
0.000666113
0.000487256
0.000660537
0.000909186
0.000683477
0.000325353
0.000344531
0.000499419
0.000448579
0.000489282
0.00039592
0.000469917
0.000334309
0.000752803
0.000653592
0.000465579
0.000332008
0.000494966
0.000411598
0.000416807
0.000375858
0.000601261
0.000587868
0.000519398
0.000420766
0.000730907
0.000634692
0.000492507
0.000446548
0.000476761
0.000460416
0.000522507
0.00048549
0.00047476
0.000454371
0.000484894
0.000422829
0.000701325
0.000521687
0.000492284
0.000452013
0.000484219
0.000429663
0.000451604
0.000389032
0.00060856
0.000590367
0.000516365
0.000409298
0.000460123
0.000367966
0.000828764
0.000754861
0.00041653
0.000351601
0.000529001
0.000406927
0.000419872
0.000370693
0.000524854
0.000406655
0.000439919
0.000320997
0.000718351
0.000725511
0.000534129
0.000447697
0.000456403
0.000395087
0.000431518
0.000375368
0.000437585
0.000336429
0.000497781
0.000418508
0.000636345
0.000516422
0.000474901
0.000394774
0.000402359
0.000320961
