bluestore_simple_writes_lat
2.14547
1.08582
0.000700638
0.00101764
0.00113292
10.1734
9.11865
8.05821
2.95105
0.000682958
0.000646614
0.00050183
0.000550875
0.000996717
0.000774149
0.000649321
0.000759735
0.000667441
0.000675183
0.000700113
0.000670659
0.00117142
0.000553111
0.000847791
0.000604939
0.000537099
0.000713596
0.000899746
0.000919324
0.000969976
0.000750581
0.000591267
0.00074845
0.00087486
0.000735044
0.000633847
0.000711657
0.000670913
0.00057114
0.000569756
0.00101794
0.000482125
0.000726289
0.000719377
0.000609461
0.000516565
0.00104664
0.000733958
0.000427799
0.000778759
0.000678869
0.000522551
0.000688649
0.00066441
0.000572786
0.000854763
0.000748274
0.000577717
0.000793951
0.000680352
0.000607243
0.000591184
0.000708603
0.000766683
0.000571723
0.000729842
0.000524215
0.000600126
0.000421815
0.000617444
0.000813046
0.000921677
0.000462729
0.000444737
0.000590606
0.000581092
0.000641535
0.000962578
0.000571082
0.000568502
0.000606958
0.000653999
0.000741197
0.000556722
0.000709496
0.000583883
0.000597509
0.000448116
0.00739806
0.000816408
0.000755481
0.000547605
0.000625706
0.000749759
0.000531416
0.000632523
0.000835106
0.00057316
0.000635838
0.000763356
0.000621861
0.000481477
0.000767023
0.000566532
0.000631191
0.000755508
0.00058822
0.000683474
0.00078855
0.000582271
0.000631344
0.00055696
0.000579896
0.000644636
0.00067348
0.000690621
0.000514856
0.00065847
0.00064743
0.000494693
0.00204824
0.00106892
0.000565094
0.000610086
0.000599804
0.000430539
0.000649905
0.000994182
0.000593062
0.000777803
0.000636135
0.000605678
0.000774997
0.000561866
0.000819676
0.000592086
0.000648045
0.000761603
0.000564322
0.000616725
0.000623507
0.000661714
0.000879375
0.000729387
0.000490995
0.000704411
0.000691319
0.000620344
0.000615773
0.000524462
0.000549991
0.000578266
0.00077428
0.00594216
0.000454232
0.000610166
0.000434369
0.000635233
0.000411505
0.000830002
0.000710519
0.000704851
0.00084143
0.000591248
0.000592232
0.00056889
0.000737819
0.000521442
0.000609003
0.000551126
0.000519549
0.000609549
0.00091083
0.000617376
0.00054252
0.000546215
0.000557185
0.000587924
0.000864838
0.000857021
0.000538923
0.000548413
0.000524995
0.000547518
0.000489685
0.000862204
0.000667541
0.00065746
0.000589077
0.00063309
0.00062492
0.000863442
0.000590616
0.000654002
0.000521425
0.000550129
0.000521148
0.000816968
0.000580593
0.000553264
0.000532348
0.000562847
0.000653936
0.00055043
0.000592718
0.000577251
0.000589333
0.000629703
0.000476828
0.000553328
0.000943964
0.000599416
0.000655655
0.000565789
0.000615533
0.000687136
0.000846695
0.000650333
0.000643676
0.000604436
0.000834886
0.000865495
0.000611589
0.000956223
0.000542977
0.000585297
0.000527204
0.000659175
0.000586086
0.000758345
0.000584665
0.000736552
0.000567981
0.000652419
0.000634202
0.000852058
0.000884359
0.000648749
0.000622707
0.00075894
0.000940345
0.000547555
0.000670086
0.000534377
0.000815713
0.000576023
0.000668108
0.000626925
0.000634136
0.000790581
0.000637139
0.000607456
0.000691286
0.000654434
0.000619688
0.000782653
0.000636093
0.00054843
0.000492783
0.000635012
0.000647715
0.000893953
0.000604907
0.000504511
0.000443992
0.000619963
0.000604138
0.00109904
0.000680044
0.000516101
0.000736331
0.00059349
0.000569916
0.000632208
0.000459294
0.00089263
0.000746351
0.000905076
0.000687158
0.000741029
0.00086298
0.000754057
0.000597374
0.000648565
0.000659177
0.000518004
0.000587738
0.000615417
0.00102332
0.000796926
0.000439124
0.000657513
0.000619772
0.000654039
0.00066501
0.000640853
0.000600774
0.000623719
0.000541073
0.00067142
0.000950472
0.000825178
0.000790999
0.000730389
0.00674179
0.000803113
0.000657961
0.000687718
0.00089553
0.000591121
0.000637277
0.000607584
0.000794969
0.000684688
0.00072111
0.000777132
0.000643793
0.00063706
0.000708066
0.000862738
0.000753082
0.000627316
0.000862926
0.0006497
0.000690877
0.000791978
0.000454257
0.000572601
0.00103673
0.000597984
0.000631857
0.000658886
0.000616026
0.000576262
0.000747938
0.000628531
0.000721748
0.000628961
0.000666593
0.000612669
0.000754616
0.000596998
0.000621279
0.000523453
0.000653196
0.000598386
0.000586867
0.000896449
0.00056184
0.000630245
0.000776762
0.000855867
0.000690353
0.000620037
0.000957467
0.00101639
0.000708509
0.000638691
0.000647447
0.000673914
0.000660155
0.000556904
0.000641419
0.000622613
0.000833426
0.000811791
0.000602186
0.000717631
0.000864574
0.000643431
0.000662622
0.000630529
0.00078065
0.000701639
0.000825897
0.00067234
0.000658395
0.000691697
0.000852661
0.000643144
0.00096293
0.000795487
0.000573664
0.000507072
0.000600515
0.000668626
0.000612531
0.000938705
0.000733034
0.000611142
0.000566903
0.000540363
0.000649936
0.000913132
0.000592833
0.000536029
0.000605257
0.000647591
0.000935576
0.000820667
0.000869419
0.000660938
0.000658868
0.00077722
0.000805658
0.00627609
0.000986748
0.00064027
0.000594995
0.000644232
0.000627349
0.00060879
0.00086538
0.000765881
0.000649176
0.000593415
0.000701657
0.000652723
0.000688313
0.000877025
0.00067986
0.000708415
0.000537177
0.000779418
0.000648332
0.000651844
0.000543931
0.000559919
0.000586216
0.000744234
0.000599392
0.000898543
0.000637785
0.000647093
0.000571112
0.000578364
0.000747512
0.000829881
0.000622954
0.000668484
0.00067298
0.000465181
0.000615089
0.000866358
0.000552635
0.000551894
0.000607714
0.000570992
0.000828379
0.000755591
0.000558268
0.000668803
0.000714459
0.00899128
0.00377012
0.000638783
0.00066926
0.000814719
0.000614652
0.000651139
0.000620816
0.000684044
0.0006344
0.000928332
0.000690044
0.00064636
0.000621983
0.0006154
0.00053627
0.000824005
0.000443347
0.000651321
0.000703465
0.000542099
0.000648544
0.000588572
0.000797393
0.000579557
0.000506911
0.000611994
0.000562619
0.000608735
0.00090762
0.000714868
0.000661421
0.000714743
0.000770718
0.000874707
0.000726102
0.000613622
0.000607125
0.000601369
0.000618963
0.000666434
0.000797544
0.000613598
0.000635098
0.000458864
0.00051751
0.000750123
0.000620023
0.00102549
0.00092902
0.000653092
0.000515361
0.000645444
0.000712606
0.000965538
0.000642903
0.000743232
0.000714571
0.000575542
0.000625513
0.000630082
0.000626626
0.000620981
0.000756919
0.000660338
0.000680414
0.000624812
0.000675659
0.00066149
0.000769783
0.00096904
0.000621545
0.000667597
0.000816912
0.000632249
0.000508344
0.000837686
0.000634587
0.000701887
0.000639903
0.000657079
0.000579898
0.00103276
0.000607801
0.0006666
0.00070158
0.000867618
0.000929282
0.000908622
0.000760959
0.000817042
0.000587431
0.000581667
0.000699783
0.000598551
0.000586284
0.000809997
0.000823119
0.000669914
0.000576009
0.000572597
0.000507383
0.000721992
0.0013414
0.00101932
0.000496045
0.000557654
0.000725903
0.000709066
0.000628653
0.000910677
0.000631922
0.000684086
0.000581437
0.000516068
0.000797295
0.000813773
0.000632757
0.000584542
0.000631718
0.000590395
0.000648264
0.000546809
0.000627012
0.000596225
0.000758702
0.000664076
0.000924224
0.000812943
0.000727326
0.000633938
0.000551567
0.000553864
0.000455534
0.000455495
0.000684725
0.000785288
0.000754971
0.00078514
0.000682658
0.0006047
0.000705158
0.00115939
0.00106305
0.000518374
0.000613878
0.000584198
0.000681355
0.000791524
0.000771491
0.000505106
0.000651748
0.000579468
0.00048511
0.000723245
0.0058827
0.000804117
0.000568763
0.000666217
0.000601639
0.000805036
0.000684277
0.00101009
0.00112948
0.00065389
0.000679091
0.000634678
0.000800559
0.000659175
0.000841521
0.000735754
0.000858652
0.00393313
0.000920248
0.000491308
0.000815865
0.000540748
0.000892321
0.000588876
0.000644268
0.000760006
0.00090182
0.00060414
0.00067567
0.000818723
0.000524448
0.000729101
0.000807884
0.00080329
0.000669184
0.00064169
0.000856365
0.000958999
0.000576118
0.000684228
0.000806929
0.000652444
0.000821405
0.00071503
0.000673892
0.00062559
0.000540768
0.000580957
0.000690628
0.000797521
0.000642916
0.000639713
0.000665351
0.000747768
0.000781092
0.000793932
0.000688596
0.000517309
0.00087035
0.000870669
0.000516916
0.000781354
0.00086619
0.000573866
0.000506159
0.000767727
0.000699357
0.000770634
0.000917807
0.0010399
0.00090529
0.000903785
0.000753591
0.000728707
0.000656618
0.000686902
0.000774867
0.00115417
0.000990357
0.00054379
0.000515224
0.000613896
0.000634549
0.000827655
0.000600493
0.000466133
0.000857455
0.000818436
0.000479877
0.000813104
0.0006364
0.00084175
0.00061233
0.000573996
0.000777487
0.000615307
0.000957101
0.000655998
0.000576561
0.000470209
0.000750109
0.000777236
